6.549	1.649	4.39
4.089	1.348	2.476
4.738	1.695	2.722
6.259	1.584	4.292
5.664	1.896	3.345
7.043	2.047	4.599
5.25	1.876	3.101
4.494	1.44	2.723
4.546	1.551	2.707
6.143	1.921	3.734
6.518	2.177	3.826
10.612	2.842	7.269
4.51	1.281	2.927
9.475	1.519	7.308
4.504	1.516	2.699
6.02	1.713	3.86
6.407	2.208	3.804
7.629	1.636	5.456
11.988	2.287	8.968
8.237	2.282	5.467
7.662	2.241	4.807
8.109	2.013	5.592
3.999	1.318	2.443
4.98	1.284	3.403
4.543	1.531	2.626
5.565	1.569	3.708
9.507	1.835	7.148
6.42	1.603	4.267
4.159	1.396	2.519
4.501	1.248	3.013
5.09	1.558	3.21
6.489	1.496	4.657
4.807	1.919	2.555
4.786	1.278	3.267
4.42	1.427	2.699
6.92	1.722	4.787
6.749	1.935	4.262
6.522	1.613	4.581
9.553	2.786	6.122
5.266	1.337	3.67
4.107	1.366	2.498
6.633	1.569	4.69
6.451	2.136	3.922
9.722	2.154	7.063
4.023	1.354	2.419
5.927	1.643	3.93
4.944	1.807	2.766
6.474	1.814	4.321
6.631	1.986	4.161
5.447	1.513	3.524
5.206	1.435	3.446
6.14	1.648	4.06
4.743	1.622	2.744
7.265	1.926	4.921
4.195	1.315	2.56
6.397	1.92	4.144
4.796	1.374	3.01
4.484	1.547	2.635
5.945	1.93	3.626
5.534	1.595	3.59
4.287	1.353	2.585
4.185	1.377	2.528
5.883	1.93	3.593
7.767	2.177	5.01
7.937	1.82	5.614
4.12	1.334	2.491
4.583	1.679	2.632
5.125	1.796	3.034
6.221	2.011	3.632
4.608	1.297	2.939
8.54	1.812	6.062
3.952	1.375	2.327
6.661	1.712	4.616
6.175	2.066	3.712
4.866	1.276	3.313
4.486	1.523	2.668
5.503	1.456	3.683
4.906	1.481	3.002
5.031	1.279	3.436
4.932	1.855	2.799
8.077	2.282	5.303
6.096	1.999	3.762
4.935	1.358	3.223
4.626	1.551	2.76
5.107	1.32	3.489
4.115	1.476	2.396
6.095	1.632	4.147
9.865	2.645	6.654
8.825	1.724	6.515
4.595	1.505	2.828
5.129	1.346	3.469
4.745	1.613	2.825
6.273	1.722	4.208
5.717	1.618	3.698
7.77	2.14	5.147
4.194	1.353	2.558
4.442	1.491	2.686
5.073	1.708	3.001
4.978	1.629	3.069
6.261	2.067	3.808
7.395	1.698	5.295
4.651	1.435	2.917
5.694	1.514	3.86
4.456	1.408	2.673
6.6	1.689	4.501
7.589	2.464	4.54
8.453	2.598	5.31
7.974	2.363	5.065
8.689	1.825	6.253
5.012	1.784	2.914
5.446	1.622	3.525
5.497	1.737	3.438
5.52	1.429	2.77
4.395	1.522	2.582
5.475	1.419	2.987
5.602	2.015	3.251
4.358	1.394	2.636
5.052	1.379	3.331
4.457	1.586	2.601
11.411	2.106	8.235
4.626	1.464	2.883
5.663	1.837	3.491
5.126	1.571	3.249
4.306	1.381	2.674
5.66	1.969	3.293
8.968	2.427	5.966
4.766	1.261	2.989
5.776	1.657	3.821
4.463	1.328	2.777
6.424	1.794	4.241
5.382	1.813	3.225
7.729	2.057	5.2
8.409	2.403	5.338
5.017	1.286	3.422
4.298	1.643	2.389
6.239	1.574	4.126
3.925	1.311	2.33
5.212	1.516	3.442
5.312	1.531	3.396
4.989	1.439	3.269
4.464	1.526	2.67
6.071	1.604	4.177
4.724	1.421	2.901
8.363	1.569	6.355
4.651	1.476	2.889
5.784	1.548	3.946
5.644	1.976	3.293
7.959	2.404	5.168
6.306	1.851	4.01
8.911	2.247	5.995
9.262	2.335	6.309
4.414	1.335	2.774
4.426	1.397	2.736
4.403	1.51	2.648
4.058	1.298	2.466
5.475	1.751	3.389
5.752	1.85	3.592
5.382	1.665	3.346
3.984	1.299	2.407
6.837	1.873	4.546
5.589	1.713	3.47
7.564	2.105	4.933
5.814	1.953	3.532
7.827	2.161	5.035
4.565	1.354	2.874
3.793	1.28	2.293
4.99	1.83	2.861
5.36	1.818	3.244
6.726	1.735	4.663
8.199	1.864	5.681
8.539	1.733	6.246
4.241	1.525	2.451
5.116	1.44	3.373
4.335	1.459	2.549
5.891	1.756	3.811
6.483	2.133	3.885
7.789	2.247	5.082
5.392	1.738	3.301
7.533	2.051	5.055
5.355	1.714	3.236
12.635	8.735	3.622
4.008	1.282	2.452
6.379	1.535	4.504
5.742	1.84	3.454
9.307	2.675	6.087
4.481	1.368	2.819
5.494	1.493	3.586
4.323	1.364	2.662
6.738	1.988	4.382
4.73	1.423	2.97
4.477	1.549	2.628
6.972	2.228	4.255
7.016	2.488	4.138
6.543	1.997	4.107
4.624	1.39	2.913
4.191	1.482	2.405
4.216	1.455	2.525
5.613	2.018	3.282
6.555	1.694	4.407
4.161	1.561	2.337
6.083	1.652	4.108
7.463	2.072	4.843
6.37	1.688	4.305
4.169	1.293	2.561
4.56	1.316	2.976
4.289	1.686	2.337
6.275	1.477	4.467
5.184	1.891	2.98
5.665	1.766	3.541
6.547	2.096	3.992
5.452	1.914	3.128
8.426	2.052	4.597	1.057	1.057
5.692	1.498	3.864
4.429	1.435	2.661
7.659	1.933	4.356	0.918	0.918
4.273	1.435	2.535
5.771	1.494	3.843
5.568	1.855	3.255
6.243	1.736	3.399	0.747	0.747
5.646	1.744	3.585
7.9	1.992	4.664	0.779	0.779
4.394	1.399	2.662
5.407	1.58	2.646	0.734	0.734
7.942	2.071	4.387	0.945	0.945
8.933	1.978	5.274	1.146	1.146
8.758	2.214	6.001
5.664	1.336	3.027	0.931	0.931
4.247	1.499	2.475
6.351	1.823	4.208
5.651	1.761	3.547
5.765	1.622	3.831
6.499	2.328	3.715
5.307	1.751	3.255
5.001	1.715	2.983
6.11	2.198	3.576
6.471	1.732	4.43
6.142	1.676	3.976
4.681	1.267	3.187
4.236	1.326	2.555
7.631	1.86	4.417	0.808	0.808
4.43	1.432	2.619
5.563	1.487	3.766
4.157	1.34	2.565
6.811	1.983	4.416
6.365	2.151	3.772
5.822	1.492	3.985
4.177	1.368	2.443
5.158	1.499	3.363
6.601	2.149	4.069
8.229	2.07	5.702
5.001	1.759	2.926
4.545	1.531	2.705
7.249	2.035	4.626
4.293	1.404	2.595
4.483	1.485	2.634
6.653	1.612	4.439
7.318	1.834	5.083
4.069	1.388	2.45
5.873	1.543	3.742
4.061	1.301	2.417
4.55	1.604	2.619
4.573	1.533	2.755
4.917	1.627	3.011
5.887	1.564	3.842
4.261	1.236	2.772
7.237	2.038	4.672
3.852	1.315	2.305
5.423	1.636	3.483
6.855	2.116	4.231
7.823	2.04	5.223
6.369	1.962	3.975
7.062	1.976	4.638
4.809	1.415	3.033
6.084	1.81	3.958
7.394	1.804	5.011
5.42	1.727	3.307
5.986	1.929	3.663
5.478	1.759	3.361
9.838	2.353	6.939
4.397	1.467	2.672
3.841	1.349	2.269
4.634	1.45	2.93
8.973	2.156	6.289
8.259	1.913	5.816
6.065	1.529	4.246
3.979	1.345	2.4
5.001	1.52	3.162
5.775	1.826	3.595
9.72	2.072	6.952
4.813	1.465	2.881
4.071	1.298	2.512
5.204	1.615	3.304
5.192	1.891	2.954
6.037	1.948	3.737
11.68	2.046	8.867
5.773	1.586	3.567
5.401	1.528	3.581
4.719	1.647	2.776
5.793	1.429	3.977
6.218	1.741	3.075	0.676	0.676
9.122	1.899	5.212	1.077	1.077
4.938	1.328	2.396	0.712	0.712
8.833	2.036	4.931	1.004	1.004
7.12	1.822	3.449	1.055	1.055
7.099	1.872	4.782
5.348	1.389	2.799	0.72	0.72
6.481	1.653	4.46
8.267	2.43	5.36
5.072	1.366	3.395
4.892	1.637	2.956
6.358	1.945	3.847
5.19	1.801	3.112
5.796	1.638	3.771
14.175	2.184	11.535
7.115	1.407	5.221
4.609	1.537	2.719
4.662	1.367	3.009
5.217	1.773	3.088
6.422	2.158	3.825
6.122	1.996	3.732
6.907	2.129	4.217
6.152	1.785	3.915
5.559	1.617	3.613
4.563	1.367	2.801
4.602	1.656	2.675
4.235	1.397	2.48
4.94	1.32	3.342
4.747	1.76	2.708
6.573	1.958	4.19
4.618	1.521	2.776
6.747	1.843	4.502
6.455	2.109	3.976
8.765	2.245	4.74	0.929	0.929
4.464	1.445	2.738
5.447	1.768	3.33
6.493	2.004	4.124
6.575	2.147	4.029
7.452	2.137	4.893
11.939	2.084	9.15
4.356	1.377	2.716
6.039	1.957	3.715
4.06	1.347	2.373
4.295	1.528	2.516
4.639	1.57	2.801
5.501	1.821	3.35
5.85	1.95	3.5
5.981	1.623	3.967
9.787	2.512	6.703
3.787	1.211	2.341
7.142	1.932	4.776
5.433	1.739	3.274
5.666	1.788	3.497
7.584	2.127	4.857
8.178	2.058	5.609
4.603	1.355	2.871
4.18	1.381	2.495
4.277	1.357	2.555
5.41	1.534	3.479
5.071	1.812	2.952
6.957	1.813	4.734
5.412	1.583	3.451
6.645	1.736	4.532
4.775	1.553	2.932
9.488	2.32	6.614
4.889	1.511	3.051
5.077	1.504	3.289
4.228	1.39	2.553
5.695	1.611	3.78
4.517	1.484	2.735
5.188	1.427	3.462
5.36	1.797	3.173
4.654	1.335	3.031
4.755	1.53	2.86
11.11	2.276	8.284
4.686	1.526	2.864
5.976	1.655	3.998
6.446	2.254	3.806
7.274	1.851	4.959
4.714	1.664	2.661
7.492	2.066	4.953
5.781	1.962	3.434
5.071	1.422	3.369
3.929	1.332	2.367
5.281	1.528	3.489
6.984	2.005	4.611
6.324	1.804	4.027
6.119	1.442	4.394
5.067	1.565	3.115
7.013	1.764	4.84
4.231	1.346	2.611
5.356	1.477	3.563
6.517	1.87	4.084
5.836	1.533	3.998
4.412	1.362	2.692
8.976	2.012	6.322
4.936	1.412	3.089
4.203	1.344	2.598
4.196	1.427	2.454
4.648	1.459	2.85
4.351	1.294	2.676
5.904	1.616	3.779
4.205	1.357	2.569
5.732	1.403	3.985
5.505	1.798	3.371
7.183	2.267	4.521
5.389	1.827	3.243
5.613	1.577	3.763
6.969	2.165	4.345
8.116	2.309	5.364
4.313	1.472	2.571
4.959	1.398	3.289
6.591	1.758	4.366
7.035	2.165	4.515
7.151	2.778	3.937
11.784	2.454	8.701
4.654	1.537	2.688
6.491	1.584	4.594
6.695	1.818	4.082
6.402	1.591	4.44
4.646	1.418	2.877
5.99	1.709	3.944
3.855	1.261	2.308
6.06	1.491	4.257
5.888	1.994	3.538
7.776	2.096	5.283
6.024	1.841	3.747
5.138	1.409	3.466
4.165	1.516	2.403
6.511	2.752	3.386
8.868	2.125	5.033	1.15	1.15
9.121	3.358	4.435	0.701	0.701
7.494	1.659	4.333	0.828	0.828
5.198	1.525	2.604	0.681	0.681
6.373	1.576	3.614	0.775	0.775
6.449	1.723	3.293	0.873	0.873
8.366	1.831	4.942	1.041	1.041
5.549	1.498	2.77	0.91	0.91
5.951	1.657	3.152	0.768	0.768
6.472	1.877	3.228	0.848	0.848
7.497	1.769	5.304
4.544	1.428	2.755
4.682	1.463	2.901
4.668	1.467	2.843
5.461	1.555	3.555
4.512	1.533	2.631
8.035	2.087	5.495
5.753	1.954	3.425
7.146	2.045	4.752
6.058	2.05	3.587
7.872	2.023	5.433
8.775	2.626	5.546
5.734	1.996	3.378
4.045	1.306	2.463
6.659	1.96	4.333
4.277	1.321	2.669
4.992	1.337	3.309
4.663	1.626	2.77
5.189	1.486	3.35
4.609	1.411	2.851
4.237	1.392	2.536
5.684	1.709	3.651
5.909	1.654	3.942
5.158	1.53	3.199
5.512	1.449	3.741
4.88	1.715	2.876
4.825	1.344	3.228
5.725	1.948	3.388
6.317	1.885	4.08
5.761	1.84	3.473
4.453	1.36	2.818
4.84	1.703	2.867
5.208	1.702	3.188
5.515	1.717	3.438
7.273	2.411	4.35
6.661	2.257	3.998
6.469	2.187	3.86
6.74	1.626	4.49
5.749	1.707	3.581
4.91	1.588	2.912
4.742	1.487	2.904
4.49	1.47	2.669
7.064	1.838	4.818
6.263	1.695	4.152
10.314	1.77	7.138
6.127	1.533	4.189
7.328	1.587	5.228
5.845	1.686	3.735
9.466	2.688	6.339
6.253	1.5	4.4
6.635	1.565	4.635
5.625	1.435	3.854
4.678	1.512	2.797
6.601	1.741	4.449
5.302	1.438	3.473
7.007	1.548	4.948
5.915	2.038	3.397
7.87	1.98	5.413
4.581	1.795	2.535
4.928	1.558	3.06
4.515	1.534	2.706
7.799	1.922	5.413
5.038	1.494	3.185
6.457	1.582	4.508
4.205	1.515	2.443
5.03	1.974	2.773
4.713	1.499	2.898
5.593	1.547	3.782
3.992	1.376	2.345
5.192	1.455	3.435
4.584	1.53	2.787
3.991	1.388	2.345
7.5	2.053	5.033
5.851	1.696	3.859
5.404	1.728	3.223
9.783	2.474	6.672
7.304	2.104	4.567
11.739	1.654	9.575
4.787	1.509	2.96
7.175	2.53	4.283
4.977	1.925	2.781
12.915	1.773	10.666
5.258	2.08	2.748
4.8	1.537	2.92
6.482	1.926	4.112
5.204	1.67	3.145
4.121	1.397	2.476
5.316	1.421	3.602
4.798	1.597	2.88
7.83	1.969	5.413
4.166	1.349	2.469
5.574	1.4	3.772
5.842	1.864	3.548
6.996	1.801	4.796
6.336	2.123	3.492
8.093	2.276	5.317
4.23	1.46	2.525
6.457	1.899	4.13
4.63	1.438	2.849
6.245	2.088	3.732
5.193	1.529	3.167
5.601	1.818	3.345
4.774	1.694	2.766
5.343	1.76	3.27
5.732	2.031	3.358
6.646	1.78	4.496
7.54	2.176	4.635
4.967	1.649	2.866
4.319	1.431	2.623
6.845	1.77	4.646
4.849	1.695	2.79
5.514	1.619	3.584
9.28	2.439	6.354
5.465	1.417	3.749
5.495	1.937	3.151
6.085	1.686	4.023
6.901	2.183	4.286
5.483	1.499	3.7
4.686	1.386	2.937
5.133	1.312	3.505
15.865	2.635	12.749
5.573	1.43	3.816
4.531	1.487	2.683
5.405	1.609	3.424
4.441	1.333	2.784
5.648	1.473	3.89
8.095	1.966	5.631
4.798	1.76	2.747
5.327	1.738	3.287
7.45	2.162	4.736
4.805	1.804	2.711
4.708	1.703	2.663
4.567	1.55	2.731
5.56	1.9	3.338
7.776	2.025	5.243
5.533	1.857	3.305
8.877	2.339	6.035
4.465	1.741	2.466
6.753	2.001	4.443
7.77	2.407	4.624
6.233	1.793	4.13
6.076	1.901	3.742
4.915	1.682	2.744
4.755	1.56	2.882
4.317	1.416	2.639
5.533	1.644	3.419
9.371	1.839	6.96
4.593	1.543	2.779
5.509	1.608	3.396
5.388	1.728	3.29
5.416	1.386	3.718
8.58	1.951	6.078
4.762	1.226	3.209
5.536	1.714	3.481
4.482	1.609	2.606
5.455	1.816	3.335
6.374	2.027	3.939
7.164	2.112	4.483
6.394	1.881	4.15
6.612	2.037	4.094
4.875	1.367	3.047
3.974	1.266	2.456
4.814	1.427	3.008
4.785	1.536	2.884
4.468	1.513	2.669
6.207	1.774	4.062
7.196	2.416	4.351
7.055	2.085	4.464
5.014	1.312	3.422
4.773	1.478	2.909
5.834	1.567	3.901
5.091	1.421	3.383
5.011	1.46	3.272
5.064	1.719	2.98
5.283	1.741	3.267
4.743	1.576	2.868
6.211	1.934	3.892
4.732	1.601	2.843
6.083	1.613	4.164
4.752	1.548	2.91
6.235	1.737	4.155
4.325	1.713	2.367
5.71	1.698	3.674
8.304	1.913	5.819
9.788	2.765	6.348
4.686	1.454	2.855
6.393	1.466	4.555
4.643	1.544	2.799
5.284	1.459	3.51
7.792	2.602	4.776
5.912	2.036	3.565
4.555	1.468	2.81
6.538	1.696	4.466
3.895	1.303	2.356
5.146	1.538	3.344
5.238	1.797	3.131
7.725	1.999	5.342
9.359	2.778	6.012
4.371	1.404	2.651
4.616	1.495	2.864
4.819	1.301	2.534	0.667	0.667
4.925	1.45	2.44	0.694	0.694
4.488	1.459	2.638
5.142	1.769	3.044
5.417	1.52	3.594
4.384	1.407	2.623
5.867	1.547	3.999
4.753	1.596	2.837
5.93	1.709	3.851
7.749	2.252	4.85
5.099	1.662	3.164
4.235	1.393	2.56
5.609	1.506	3.817
5.358	1.588	3.422
6.045	1.608	3.968
5.252	1.765	3.088
6.968	2.139	4.205
6.917	1.921	4.487
6.051	1.84	3.807
5.269	1.808	3.17
5.909	1.766	3.697
5.707	1.972	3.331
10.954	2.51	7.762
3.939	1.241	2.449
5.493	1.474	3.685
5.446	1.89	3.246
5.674	1.525	3.805
8.207	2.746	4.844
5.491	1.521	3.692
6.826	2.119	4.249
4.01	1.408	2.357
7.782	1.697	5.599
5.196	1.626	3.124
6.653	1.452	4.681
4.103	1.339	2.477
5.477	1.432	3.777
6.595	2.017	4.098
6.363	1.921	4.011
5.603	1.815	3.428
6.436	1.925	4.143
5.543	1.732	3.444
5.968	1.295	4.18
7.197	2.288	4.398
7.478	2.335	4.513
7.809	1.571	5.7
4.616	1.25	3.118
3.916	1.281	2.346
6.653	1.706	4.56
4.043	1.402	2.405
5.058	1.295	3.477
5.104	1.669	3.087
4.289	1.3	2.68
4.236	1.361	2.588
3.977	1.378	2.311
4.417	1.412	2.711
9.497	2.237	6.501
13.216	1.511	11.366
8.811	2.528	5.854
4.836	1.383	3.192
4.359	1.439	2.599
8.326	1.309	6.541
5.828	1.644	3.812
5.915	1.613	4.014
4.726	1.5	2.873
6.009	1.543	4.17
5.815	2.102	3.346
7.239	1.998	4.652
5.213	1.571	3.283
4.62	1.581	2.756
4.042	1.372	2.423
5.75	1.662	3.743
4.185	1.402	2.49
5.944	1.744	3.878
5.112	1.896	2.908
8.301	2.275	5.407
4.787	1.681	2.758
5.443	1.457	3.692
4.248	1.463	2.53
6.24	1.787	4.087
6.273	1.976	3.767
6.955	1.767	4.744
5.242	1.34	3.523
5.369	1.483	3.514
4.757	1.407	2.989
4.845	1.335	3.133
5.882	1.696	3.787
4.487	1.469	2.727
